的	dik
囊	noj
竭	kid
矢	ci
酬	ceu
瞪	cij
瞪	dej
焉	yin
淮	wai
塑	sok
塑	sou
乾	gon
乾	kin
畜	cuk
剎	sad
頑	wan
磁	ci
蔽	bei
穎	wij
卑	bri
驕	giu
茲	zi
泣	yep
脊	zrk
淫	yem
聘	pij
蜜	med
懲	cij
堤	tei
駱	lok
茂	meu
肌	gri
錫	srk
僧	zej
恥	ci
徽	fei
煤	mui
姻	yen
蔣	zxj
顛	din
暈	wen
陌	mek
軀	kxi
鼎	dij
邏	lo
賺	zan
蜂	fuj
膝	sed
釘	drj
衍	hin
衍	yin
寓	yv
豎	sv
蓉	yuj
蠻	man
溢	yed
沾	zim
盲	maj
僱	gu
哼	hej
哼	hj
摔	sxd
濱	ben
鉤	jeu
駁	bok
遜	sxn
燭	zuk
歉	hip
襯	cen
晰	sik
妮	nri
夷	yi
嫩	nvn
憲	hin
燦	can
糖	toj
瑰	gwei
腫	zuj
灘	tan
峻	zxn
哄	huj
咐	fu
籃	lam
囑	zuk
嘲	zau
瑟	sed
獅	si
栽	zoi
軒	hin
詐	za
聳	suj
狹	hap
姨	yi
茅	mau
蘋	pij
雁	jan
趟	toj
譚	tam
浙	zid
巷	hoj
磚	zvn
啼	tei
弓	guj
棺	gun
餅	brj
佐	zo
斑	ban
掏	tou
掀	hin
魅	mri
臘	lap
臘	lip
浴	yuk
僵	gxj
娶	cxi
紐	neu
妝	zoj
俯	fu
浦	pou
偵	zij
庸	yuj
販	fan
捐	gvn
挪	no
胎	toi
丫	a
歹	dai
帆	fan
畝	meu
飢	gri
漆	ced
鹿	luk
碩	srk
秒	miu
渠	kxi
滯	zei
榜	boj
榜	pej
拂	fed
嘿	hri
倦	gvn
咳	ked
悽	cei
釣	diu
艙	coj
株	zv
擱	gok
賤	zin
哉	zoi
喉	heu
稽	kei
喻	yv
坊	foj
券	gvn
券	hvn
藤	tej
澄	cij
媳	sik
柄	brj
柄	bij
秩	did
憾	hem
矮	ei
矮	jei
殼	hok
窄	zak
脾	bri
脾	pri
銜	ham
銜	hem
暮	mou
框	quaj
熙	hri
肝	gon
鈞	gwen
貸	tai
乖	gwai
躬	guj
壺	wu
珊	san
淋	lem
匙	ci
匙	si
荊	gij
隙	gwik
隙	quik
旬	cxn
樁	zoj
搏	bok
宛	yvn
瞞	mun
狄	dik
魄	pak
琪	kri
枕	zem
吼	hau
吼	heu
刮	gwad
晌	hxj
叛	bun
崖	jai
卸	sr
梳	so
歧	kri
嘻	hri
娛	yv
拱	guj
伺	zi
旭	yuk
猴	heu
杏	hej
賬	zxj
崩	bej
寵	cuj
怔	zij
嘯	siu
脹	zxj
睹	dou
妄	moj
祿	luk
怖	bou
辣	lad
擅	sin
辜	gu
邵	siu
汁	zep
齋	zai
嬰	yij
蔭	yem
膠	gau
蘊	wen
淘	tou
芙	fu
罕	hon
肆	sri
肆	si
浸	zem
鮑	bau
坑	haj
莉	lri
岡	goj
腕	wun
佑	yeu
墳	fen
棍	gwen
棚	paj
迭	did
莎	sa
莎	so
捆	quen
兮	hei
喧	hvn
塌	tap
惶	woj
脖	bud
墜	zxi
堯	yiu
斂	lim
綢	ceu
棟	duj
頃	kij
耍	sa
廂	sxj
殖	zik
嵌	hem
寞	mok
騷	sou
雀	zxk
哨	sau
濫	lam
蘆	lou
姬	gri
孕	yen
劈	prk
劈	pik
懇	hen
斬	zam
靖	zij
愣	lij
鹹	ham
廈	ha
簇	cuk
刃	yen
卒	zxd
笨	ben
眸	meu
匪	fri
捏	nip
逗	deu
涯	jai
枉	woj
裸	lo
邱	yeu
炭	tan
笛	drk
弊	bei
噪	cou
耿	gej
喲	yo
敞	coj
裴	pui
彥	yin
屢	lxi
弘	wej
兔	tou
匠	zxj
麟	lxn
恍	foj
墊	din
墊	dip
墊	zin
耽	dam
玫	mui
魁	fui
薪	sen
粘	nim
粘	zim
輿	yv
誦	zuj
潰	kui
巫	mou
冶	yr
簿	bou
蹈	dou
綱	goj
綱	moj
爍	sxk
躁	cou
咖	ga
咖	ka
杖	zxj
慄	lxd
喃	nam
塘	toj
糕	gou
啡	fr
蹲	cvn
蹲	dxn
鴨	ap
鴨	jap
旱	hon
頌	zuj
禪	sim
禪	sin
俺	yim
擎	kij
脂	zi
犬	hvn
桐	tuj
頰	gap
頰	hap
叮	dij
剖	feu
剖	peu
謊	foj
胃	wei
阮	yvn
祈	kri
勳	fen
侄	zed
稚	zi
楓	fuj
煞	sad
聶	nip
禽	kem
諷	fuj
譁	wa
攏	luj
縛	bok
挫	co
眷	gvn
丸	yvn
棧	zan
俏	ciu
宙	zeu
斌	ben
襟	kem
寇	keu
畔	bun
陡	deu
肢	zi
坎	hem
恕	sv
唉	ai
倡	cxj
蝕	sik
蝕	sid
傍	boj
傍	poj
罐	gun
稻	dou
薇	mri
砸	zak
砸	zap
諧	hai
郝	kok
暑	sv
羨	sin
豹	pau
潭	tam
桓	wun
蒸	zij
閻	yim
竄	cvn
瑩	yij
樊	fan
瑣	so
碌	luk
奠	din
泳	wij
擲	zak
甩	led
澳	ou
撕	si
轄	hed
虞	yv
妓	gri
鈔	cau
嗚	wu
肺	fei
繳	giu
暇	ha
疫	yik
鴉	a
滄	coj
篷	puj
倪	jei
昧	mri
昧	mui
滲	sem
妒	dou
坤	quen
謠	yiu
禿	tuk
僻	pik
瞎	hed
苑	yvn
淹	yim
朽	yeu
朽	neu
曠	quoj
哇	wa
瓣	ban
瓣	fan
瑤	yiu
禱	tou
粹	sxi
黛	doi
溶	yuj
縷	leu
縷	lxi
鄒	zeu
烤	hau
俞	yv
晝	zeu
翅	ci
蕾	lxi
屁	pri
冥	mij
鈕	neu
茵	yen
帖	tip
乍	za
撈	lau
撈	lou
煥	wun
逾	yv
頒	ban
瓷	ci
凜	lem
幢	coj
幢	toj
幢	zoj
咒	zeu
綴	zxi
晤	j
郡	gwen
勻	wen
鑄	zv
苟	geu
扁	bin
扁	pin
壘	lxi
兜	deu
撰	zan
廓	quok
敷	fu
爪	zau
譬	pri
懈	hai
窟	fed
吩	fen
沃	yuk
菱	lij
窺	quei
逛	quaj
斧	fu
逮	dei
瀟	siu
馨	hij
娟	gvn
梨	lri
沛	pui
焚	fen
怡	yi
陋	leu
啥	sa
龜	gwei
龜	gwen
蠢	cxn
棠	toj
刪	san
絨	yuj
漿	zxj
叩	keu
沸	fei
緬	min
厄	ak
厄	ek
甸	din
攬	lam
妃	fri
詠	wij
駝	to
猿	yvn
葡	pou
絞	gau
巢	cau
瞻	zim
踩	cai
侖	lxn
陝	sim
嗓	soj
陀	to
咕	gu
咕	ku
裳	sxj
鄙	pri
圾	sap
膜	mok
膜	mou
灼	cxk
灼	zxk
婿	sei
巍	jei
龔	guj
怯	hip
瞥	pid
穢	wei
囚	ceu
霄	siu
紳	sen
袱	fuk
舜	sxn
膩	nri
拚	pij
拚	pun
蠟	lap
屑	sid
盞	zan
撇	pid
軸	zeu
軸	zuk
鵝	jo
侮	mou
磊	lxi
嵐	lam
曬	sai
駭	hai
摧	cxi
煮	zv
櫻	yij
綺	yi
艇	trj
吶	nap
翩	pin
禹	yv
挾	hap
挾	hip
蘿	lo
澀	gip
澀	sap
澀	sep
傘	san
牟	meu
牟	muk
滔	tou
沫	mud
兌	dxi
匿	nri
匿	nik
紡	foj
萄	tou
廖	liu
艦	lam
揉	yeu
喇	la
蹄	tei
攪	gau
炒	cau
膏	gou
芽	ja
寢	cem
吏	lri
燙	toj
彰	zxj
冀	kri
洽	hep
侶	lxi
鞍	on
夭	yiu
廝	si
藉	zr
藉	zik
詭	gwei
雍	yuj
鑲	sxj
撿	gim
蔬	so
訣	kvd
磕	hep
蒲	pou
凳	dej
俘	fu
襄	sxj
驢	lxi
驢	lou
傭	yuj
勘	hem
冉	yim
兢	gij
尿	niu
搗	dou
嘶	sei
嘶	si
亨	hej
曙	cv
哎	ai
詫	ca
暉	fei
岔	ca
釀	yxj
嫉	zed
僑	kiu
剔	tik
湛	zam
宵	siu
蟻	jei
熬	jau
熬	jou
燥	cou
擒	kem
毯	tan
噸	dxn
膊	bok
摟	leu
斐	fri
胳	gak
槽	cou
碟	dip
榻	tap
眨	zam
賄	kui
奢	cr
垃	lap
訟	zuj
閨	gwei
砂	sa
灶	cou
灶	zou
棲	cei
壤	yxj
狡	gau
仕	si
姥	lou
螺	lo
撓	nau
絮	sx
絮	sxi
纜	lam
豁	kud
叭	ba
叭	pa
拙	zvd
淳	sxn
凸	ded
廁	ci
緞	dvn
鉛	yvn
寥	liu
摯	zi
倩	sin
愕	jok
奎	fui
奎	quei
瀾	lan
墮	do
澆	giu
艘	seu
斟	zem
棗	zou
覓	mik
蜀	suk
虐	yxk
嬸	sem
諮	zi
揀	gan
貶	bin
屯	tvn
戳	cxk
秉	bij
鞠	guk
悼	dou
樞	sv
鶯	ej
蔓	man
娥	jo
毋	mou
儉	gim
萌	mej
莽	moj
沁	sem
梧	j
沐	muk
朔	sok
膛	toj
醬	zxj
薰	fen
狸	lri
慚	cam
丙	bij
濁	zuk
琢	dxk
揪	ceu
揪	zeu
凹	nep
叨	dou
叨	tou
嚼	ziu
嚼	zxk
霖	lem
扳	ban
扳	pan
刁	diu
凰	woj
闡	cin
闡	zin
伶	lij
棘	gik
憎	zej
諱	wei
祁	kri
聾	luj
蔚	wei
雯	men
遏	ad
鞏	guj
尬	gai
芸	wen
砌	cei
尷	gam
鏢	biu
扛	koj
澡	cou
澡	zou
驀	mek
綽	cxk
廬	lou
竅	hiu
琦	kri
癱	tan
牡	mau
梭	so
滕	tej
幟	ci
囂	hiu
癢	yxj
菩	pou
彤	tuj
孜	zi
弧	wu
蟬	sim
黯	em
矯	giu
瞄	miu
謬	meu
抒	sv
徊	wui
饋	gwei
嘔	eu
梢	sau
丐	koi
絹	gvn
喀	hak
喀	ka
稼	ga
揣	cvn
卵	lxn
駿	zxn
錘	cxi
衙	ja
坪	pij
鍛	dvn
緝	cep
菌	quen
淪	lxn
裔	yxi
斃	bei
炯	gwij
瀏	leu
肘	zeu
芯	sem
晏	an
晏	jan
緯	wei
醋	cou
鑼	lo
梗	gej
謎	mei
黴	mri
黴	mui
邑	yep
糞	fen
迄	jed
慷	hoj
貯	cv
槐	wai
壩	ba
殆	toi
孰	suk
庶	sv
蚊	men
拷	hau
鴿	gap
鴿	gep
琛	sem
缸	goj
渺	miu
竿	gon
咧	lr
咧	lid
詹	zim
瀑	buk
徘	pui
洶	huj
撼	hem
漓	lri
噓	hxi
噓	hx
翹	kiu
楞	lij
呻	sen
柵	cak
柵	san
蠶	cam
兀	jed
瑜	yv
腥	srj
烘	hoj
烘	huj
膨	paj
裘	keu
窘	quen
蔥	cuj
彪	biu
馭	yv
綻	zan
奕	yik
侃	hon
妾	cip
嘎	ga
酌	zxk
閥	fed
孽	yip
篤	duk
庚	gej
襪	med
炕	hoj
炕	koj
嗯	j
鏟	can
瀉	sr
陛	bei
柬	gan
皓	hou
朦	muj
韶	siu
攢	cvn
攢	zan
竇	deu
赦	sr
檻	ham
槓	goj
槓	luj
熾	ci
轍	cid
奚	hei
繆	meu
稟	ben
憋	bid
箏	zaj
贓	zoj
肇	siu
溯	sou
萎	wei
煎	zin
窯	yiu
汲	kep
匣	hap
咎	geu
茨	ci
藩	fan
叱	cik
忿	fen
頹	txi
眶	hoj
眶	quaj
跋	bed
誡	gai
僚	liu
譏	gri
鑿	zok
粥	zuk
朧	luj
趴	pa
葫	wu
熄	sik
蝴	wu
檐	yim
檐	sim
蔑	mid
辮	bin
嶄	zam
炳	bij
帷	wei
絆	bun
逞	cij
飼	zi
拭	sik
敖	jou
璇	svn
匡	hoj
婷	tij
啤	br
啤	bi
啤	pr
悍	hon
蝦	ha
蠅	yij
圭	gwei
繹	yik
閘	zap
虔	kin
蛛	zv
杉	cam
蛙	wa
濺	zin
倏	suk
瞅	ceu
靡	mri
螞	ma
懊	ou
樵	ciu
墅	sxi
咯	gok
咯	lok
擰	lij
擰	nij
篩	sei
芭	ba
眯	mei
眯	mri
眯	mi
炬	gxi
皁	zou
募	mou
橡	zxj
戎	yuj
嗣	zi
筷	fai
釐	lri
璧	bik
忖	cvn
婪	lam
唬	fu
嗽	seu
嗅	ceu
稜	lij
楷	kai
迸	bij
軋	zad
睦	muk
涕	tei
蟹	hai
卦	gwa
拯	cij
癮	yen
矚	zuk
瘡	coj
惕	tik
扒	bad
扒	pa
汰	tai
冗	yuj
蒜	svn
椒	ziu
婁	leu
庵	em
峨	jo
札	zad
祠	ci
錠	dij
淌	toj
繃	bej
繃	maj
髓	sxi
怠	toi
霓	jei
擂	lxi
漾	yxj
雛	co
禾	wo
骸	hai
苛	ho
靴	hx
煒	wei
哺	bou
澗	gan
渝	yv
蕊	yxi
亟	gik
鱗	lxn
匈	huj
眺	tiu
輻	fuk
贖	suk
錐	zxi
餚	jau
鋸	gxi
鋸	gx
疇	ceu
恬	tim
誣	mou
窒	zed
蕪	mou
粟	suk
棕	zuj
蹦	bej
沼	ziu
硯	yin
嘟	dou
虜	lou
睫	zid
糙	cou
茄	ga
茄	kr
乒	bij
乒	pij
茹	yv
扼	ak
溺	nik
驛	yik
櫥	cv
隋	cxi
頤	yi
乓	bem
乓	poj
桔	ged
桔	gid
葦	wei
庇	bri
褐	hod
氓	men
澈	cid
瓏	luj
渦	gwo
渦	wo
鬢	ben
眩	yvn
瘤	leu
拴	san
撩	liu
孺	yv
隧	sxi
懾	sip
拈	nim
膳	sin
佟	tuj
狽	bui
譴	hin
噢	o
噢	ou
沮	zxi
曳	yei
磋	co
褥	yuk
漬	zi
漬	zik
贅	zxi
咚	duj
敝	bei
崎	kri
憫	men
霎	sap
錚	zaj
錚	zej
逍	siu
誅	zv
轅	yvn
茜	sin
駒	kxi
閩	men
紊	men
冕	min
苔	toi
峙	ci
峙	si
闕	kvd
涅	nip
詣	jei
悵	cxj
籬	lri
哆	do
霆	tij
盔	quei
踱	dok
昊	hou
吭	hej
吭	hoj
寅	yen
垢	geu
丞	sij
媛	wun
薔	cxj
弛	ci
琉	leu
攙	cam
靶	ba
捂	wu
遁	dxn
晦	fui
嗜	si
嘍	leu
噬	sei
臻	zxn
咄	cvd
咄	dxd
嚨	luj
阱	zij
唾	to
隴	luj
榆	yv
恃	ci
吱	zi
汀	tij
躊	ceu
脯	fu
脯	pou
賂	lou
筍	sxn
雌	ci
酣	hem
遐	ha
芷	zi
恤	sxd
鈍	dxn
酥	sou
滌	dik
藻	zou
巳	zi
瞳	tuj
萃	sxi
楠	nam
蹬	dej
摻	cam
瞿	kxi
酉	yeu
祀	zi
躇	cv
聆	lij
腑	fu
卉	wei
憊	bai
憊	bri
奄	yim
締	dei
肋	lak
肋	lek
彷	foj
彷	poj
簧	woj
髦	mou
嫣	yin
賃	yem
羈	gri
侈	ci
醇	sxn
琵	pri
琅	loj
羹	gej
迢	tiu
疚	geu
厥	kvd
馴	sxn
搓	cai
搓	co
迦	ga
褪	ten
娼	cxj
熒	yij
鐸	dok
秤	cij
秤	pij
惚	fed
勺	sxk
勺	zxk
烹	bej
烹	paj
岑	sem
掣	zei
琶	pa
疤	ba
啪	bak
啪	pak
嫻	han
翎	lij
箋	zin
寰	wan
俐	lri
圃	pou
殃	yxj
嘖	zak
穗	sxi
睿	yxi
窖	gau
宦	wan
輒	zip
妞	neu
顱	lou
絳	goj
隅	yv
儼	yim
峭	ciu
檀	tan
啃	hej
蕉	ziu
闌	lan
曦	hri
舵	to
毆	eu
瑚	wu
梵	fan
嗤	ci
摹	mou
墾	hen
椎	zxi
悖	bui
韌	yen
韌	jen
腮	soi
妍	yin
鎔	yuj
栩	hxi
犀	sei
垮	qua
埠	feu
橙	caj
炙	zrk
葵	quei
睬	coi
砰	pij
殲	cim
婢	pri
柿	ci
吆	yiu
滬	wu
亥	hoi
岱	doi
捺	nad
鄂	jok
濾	lxi
屜	tei
榴	leu
簫	siu
壟	luj
閔	men
凋	diu
粵	yvd
咋	za
詔	ziu
舶	bok
迂	yv
渭	wei
釵	ca
釵	cai
邸	dei
哮	hau
繭	gan
炫	yvn
瑾	gen
哽	ej
哽	gej
氈	zin
啄	dxk
啄	dxj
藹	oi
匕	bri
祟	sxi
襖	ou
瑛	yij
拇	mou
攘	yxj
瀝	lrk
瀝	lik
覷	cxi
靳	gen
饅	man
鴛	yvn
偕	gai
綸	lxn
沌	dxn
筐	hoj
嫋	niu
嫋	tiu
笙	sej
嬉	hri
悴	sxi
拽	yei
鵑	gvn
亢	goj
亢	koj
窪	wa
惘	moj
霹	pik
猖	cxj
戟	gik
僥	hiu
猾	wad
撮	cvd
幀	zij
悸	gwei
皋	gou
楣	mri
剿	cau
剿	ziu
忡	cuj
輾	zin
芹	ken
墟	hxi
翟	zak
芮	yxi
渣	za
喔	o
趾	zi
掐	hap
綾	lij
磷	lxn
竺	zuk
幌	foj
烙	lok
酋	yeu
蠍	hid
蠍	kid
訕	san
捻	nen
捻	nin
鴦	yxj
猩	sij
繚	liu
壑	kok
嗡	yuj
嗡	jep
瓢	piu
熔	yuj
鉗	kim
寐	mri
鵲	cxk
鵲	zxk
阜	feu
苞	bau
嗦	so
嗦	sok
癌	jam
愷	hoi
浚	zxn
簸	bo
曝	bou
曝	buk
甄	yen
嘈	cou
翌	yik
惰	do
捶	cxi
黔	kim
綏	sxi
釁	yen
憔	ciu
吝	lxn
珀	pak
殯	ben
褂	qua
螢	yij
墩	den
墩	dxn
褚	cv
炊	cxi
戮	luk
韜	tou
莞	gun
莞	wun
蜘	zi
醞	wen
嚕	lou
婭	a
姍	san
稠	ceu
殉	sxn
拗	au
拎	lij
矗	cuk
瘩	dap
憚	dan
猝	cvd
偎	wui
瀆	duk
溉	koi
甥	sej
鷗	eu
冢	cuj
迥	gwij
縈	yij
絢	hvn
獰	nij
惺	sij
璋	zxj
鏽	seu
倔	gwed
蓓	pui
磅	boj
磅	poj
孚	fu
垣	wun
屎	si
璞	pok
伽	ga
惋	yvn
惋	wun
氧	yxj
犁	lei
淤	yv
瀕	pen
揖	yep
淇	kri
匾	bin
蕙	wei
雹	bok
搔	sou
咦	yi
嫖	piu
扉	fri
扉	fid
惦	dim
隘	ai
橘	gwed
栓	san
忱	sem
嘰	gri
誨	fui
潦	liu
潦	lou
岐	kri
沂	yi
篡	san
麒	kri
貽	yi
鋤	co
疙	ged
疙	jed
憨	hem
蕃	fan
漱	seu
黝	yeu
謁	yid
拌	bun
蹊	hei
蹊	kei
袒	tan
矜	gij
沓	dap
嗆	cxj
蹌	cxj
屹	jed
訥	ned
訥	nxd
瀛	yij
磯	gri
沅	yvn
箍	ku
驥	kri
鏘	cxj
釗	ciu
噩	jok
嵩	suj
瘟	wen
恙	yxj
珂	o
荔	lei
棣	dei
泌	bed
泌	bri
踴	yuj
瘓	wun
踉	lxj
翡	fri
麓	luk
穹	kuj
咪	mei
咪	mi
咪	miu
笠	lep
筵	yin
莖	gij
懦	no
捎	sau
騾	lxi
騾	lo
褒	bou
諫	gan
嘮	lou
澱	din
礁	ziu
璽	sai
渲	svn
嚎	hou
詛	zo
鉢	bud
暨	gri
暨	kri
喳	za
崛	gwed
憧	cuj
痊	cvn
諄	zxn
佇	cv
槳	zxj
蓀	svn
弩	nou
骯	oj
弼	bed
筠	gwen
圳	zen
瀚	hon
毓	yuk
煽	sin
卯	mau
掄	lxn
薯	sv
梓	zi
騁	pij
懺	cam
汕	san
畸	kri
卞	bin
瘸	kr
藕	jeu
蹙	cuk
萱	hvn
戍	sv
澎	paj
筱	siu
汛	sxn
嗔	cen
胥	sxi
佯	yxj
跤	gau
掖	yik
毗	pri
菁	zij
椿	cxn
篆	svn
馱	do
馱	to
錨	mau
錨	nau
汾	fen
潺	san
雋	svn
雋	zxn
嘀	dik
睞	loi
鯨	kij
鸞	lvn
烽	fuj
諦	dei
攫	fok
揍	zeu
唆	so
剃	tei
淆	jau
颯	sap
蛾	jo
膺	yij
臀	tvn
跺	do
闔	hep
帛	bak
滇	tin
盎	on
盎	oj
腎	sen
踞	gxi
怦	pij
夙	suk
褻	sid
諜	dip
頷	hem
餌	nri
瑕	ha
嶼	yv
嶼	zxi
恣	zi
浣	wun
巔	din
纓	yij
佼	gau
叟	seu
繮	gxj
邃	sxi
楨	zij
餒	nxi
沽	gu
蹭	sej
臾	yv
燎	liu
呱	gwa
亙	gej
踵	zuj
漣	lin
蹺	hiu
蹺	kiu
廿	ya
戌	sxd
禎	zij
荀	sxn
癲	din
滷	lou
芥	gai
嵇	kei
粱	lxj
諭	yv
枷	ga
霏	fri
痰	tam
咀	zxi
佬	lou
竣	zxn
鯉	lri
皎	gau
繽	ben
靂	lik
朕	zem
蛟	gau
伎	gri
涎	yin
咆	pau
湍	txn
鏗	hej
昕	yen
煦	hxi
巒	lvn
摳	keu
憬	gij
悻	hej
謗	poj
緋	fri
鸚	yij
稷	zik
鞘	ciu
璐	lou
塢	wu
哧	ci
俟	zi
攸	yeu
恪	kok
吠	fei
撂	liu
蜒	yin
餡	ham
籟	lai
拄	zv
蔗	zr
茸	yuj
盅	zuj
蹋	dap
輟	zvd
埔	bou
薊	gei
蠕	yv
簌	cuk
秧	yxj
硫	leu
硝	siu
惻	cek
鎊	boj
抉	kvd
耘	wen
罔	moj
旌	zij
吮	svn
鑫	yem
蠱	gu
礫	lik
鈺	yuk
鄔	wu
榕	yuj
胭	yin
悚	suj
么	yiu
懿	yi
鱉	bid
暄	hvn
鰲	jou
梟	hiu
汶	men
纂	zvn
諺	yin
躋	zei
唔	cxd
唔	m
泓	wej
靄	oi
狩	seu
掬	guk
賑	zen
蛤	gap
蛤	gep
蛤	ha
漪	yi
捍	hon
袂	mei
惆	ceu
樺	wa
揩	hai
葆	bou
幡	fan
菇	gu
椰	yr
臧	zoj
貳	yi
銬	kau
皿	mij
簍	leu
偌	yr
啜	zvd
湃	pai
謔	yxk
冽	lid
嫵	mou
羔	gou
髻	gei
胚	pui
氮	dam
噗	pok
嫡	dik
閏	yxn
抿	men
渥	ek
訛	jo
窿	luj
苓	lij
噎	yid
訶	ho
甬	yuj
邯	hon
蛻	txi
舔	tim
腆	tin
鐲	zuk
刨	pau
茉	mud
碾	nin
鷺	lou
忒	tik
叄	cam
匱	gwei
坯	pui
饞	cam
甭	bej
痺	bri
丕	pri
彝	yi
嗟	zr
鋁	lxi
唧	zrk
唧	zik
杳	miu
鳩	geu
鳩	keu
帚	zeu
坍	tan
祺	kri
噥	nuj
甕	uj
遽	gxi
箕	gri
鵡	mou
暱	nik
癖	pik
琨	gwen
嬤	ma
貂	diu
蚌	poj
濮	buk
忻	yen
晁	ciu
覃	tam
嗒	dep
嗒	tap
樟	zxj
橢	to
娣	dei
琥	fu
熠	yep
熠	sap
渙	wun
嗨	hai
嗨	hri
磐	pun
擄	lou
瑋	wei
茗	mij
贍	sim
猙	zej
紂	zeu
燼	zxn
盂	yv
躡	nip
榭	zr
徙	sai
坷	ho
曖	oi
摒	bij
剌	lad
晾	loj
蘑	mo
憩	hri
璀	cxi
蜿	yvn
翊	yik
呃	ak
呃	ek
鍍	dou
惴	zxi
桀	gid
偃	yin
舷	yin
舫	foj
餃	gau
葷	fen
筏	fed
匝	zap
攆	lin
茬	ca
濡	yv
瞟	piu
崽	zoi
犢	duk
熹	hri
簪	zam
餞	zin
皖	wun
荼	tou
臍	ci
閡	hed
玷	dim
蝠	fuk
禧	hri
羲	hri
涸	kok
諳	em
飆	biu
咫	zi
撬	giu
撬	hiu
愜	hip
檳	ben
泵	bem
氟	fed
羌	gxj
媲	pri
檬	muj
跛	bei
跛	bo
桅	wei
臆	yik
豚	ten
豚	tvn
杞	gri
癟	bid
肪	foj
緘	gam
瘴	zxj
饗	hxj
蜷	kvn
俎	zo
鬟	wan
渤	bud
腋	yik
柑	gem
馥	fuk
衢	kxi
醃	yim
醃	yip
瑙	nou
弈	yik
銓	cvn
喋	dip
慟	duj
喏	yr
徇	sxn
晟	sij
叼	diu
堰	yin
掂	dim
嚀	nij
鐫	zvn
扈	wu
詮	cvn
詰	kid
濘	nij
鹼	gan
沏	cei
唁	yin
攣	lvn
瞰	hem
螃	poj
娓	mri
阪	ban
焊	hon
聿	lxd
垛	do
涓	gvn
梆	boj
漳	zxj
榨	za
漉	luk
膿	nuj
嶇	kxi
儂	nuj
獗	kvd
蝗	woj
謐	med
芋	wu
噯	oi
捅	tuj
邇	yi
愴	coj
嚓	cad
睽	quei
蟠	fan
蟠	pun
硅	gwei
徨	woj
臼	keu
靚	lrj
靚	zij
縹	piu
璨	can
騫	hin
蘸	zam
撾	wo
撾	za
戊	mou
氨	on
誹	fri
瘠	zrk
瘠	zik
鱷	jok
笆	ba
驊	wa
碳	tan
姣	gau
姣	hau
蝨	sed
璜	woj
髏	leu
颼	seu
逵	quei
轆	luk
蛀	zv
胄	zeu
欖	lam
曜	yiu
蝸	wo
痞	pri
疵	ci
烯	hri
藜	lei
搪	toj
橄	gam
骼	gak
癩	lai
癩	lad
㗎	ga
㓤	ged
㓤	hod
㓤	kid
㷫	hij
㞹	ho
劏	toj
躝	lan
燶	nuj
䟴	jen
䢛	gwij
餸	suj
曇	tam
踹	cai
薈	wui
謨	mou
釜	fu
蟒	moj
藐	miu
宕	doj
壕	hou
盹	dxn
麾	fei
痘	deu
珞	lok
鏤	leu
翱	jou
汩	gwed
嗇	sik
糜	mri
鋅	sen
鋅	sij
鵠	guk
鵠	huk
瞑	mij
幔	man
槌	cxi
嶸	wij
玖	geu
瞠	caj
泗	si
璉	lin
臊	sou
潢	woj
詼	fui
漩	svn
啻	ci
軼	yed
鐮	lim
睨	jei
搐	cuk
莘	sen
猷	yeu
澇	lou
攥	zan
黏	nim
呷	hap
霽	zei
賒	sr
潼	tuj
腺	sin
氫	hij
茁	zvd
俸	fuj
楔	sid
籽	zi
蝙	pin
蹴	cuk
忑	tik
踝	wa
婕	zid
饃	mo
芻	co
峪	yuk
杵	cv
璣	gri
紉	yen
蟄	zed
噙	kem
贛	gem
鍬	ciu
廄	geu
啾	zeu
褶	zip
囿	yeu
靦	min
靦	tin
瘁	sxi
跚	san
舀	yiu
壹	yed
掇	zvd
醺	fen
碘	din
擯	ben
髯	yim
懋	meu
苯	bun
禺	yv
鼾	hon
蜓	tij
紈	yvn
紜	wen
榷	kok
緲	miu
忐	tan
欒	lvn
昱	yuk
骷	fu
酵	hau
擻	seu
訖	ged
訖	jed
捱	jai
隼	zxn
淄	zi
崢	zaj
湄	mri
荻	dik
泠	lij
煜	yuk
斡	gun
斡	wad
敕	cik
瞌	hep
荃	cvn
斕	lan
韞	wen
隕	wen
懵	muj
眈	dam
皙	sik
牒	dip
囪	cuj
嫗	yv
鄲	dan
鈸	bed
鈸	bud
櫛	zid
呸	pri
喟	wei
檸	lij
檸	nij
祚	zou
蹣	pun
驍	hiu
顰	pen
酪	lok
掰	bai
掰	mak
幗	gwok
蒿	hou
妲	dad
黍	sv
撣	dan
撣	sin
臃	yuj
迤	yi
痙	gij
泯	men
灸	geu
戛	gad
褸	leu
褸	lxi
餉	hxj
柩	geu
裨	bri
裨	pri
鐺	caj
鐺	doj
頎	kri
繕	sin
湮	yen
嫦	sxj
箴	zem
瘧	yxk
垠	jen
膘	biu
羚	lij
仄	zek
猥	wei
颶	gxi
燁	yip
咂	zap
躥	cvn
怵	zxd
箔	bok
飩	ten
剁	dxk
皚	joi
黠	hed
黠	kid
萼	jok
蟾	sim
賁	ben
賁	bri
陲	sxi
襤	lam
仞	yen
佃	din
麝	sr
螂	loj
脛	gij
噤	gem
沱	to
婊	biu
塾	suk
鐐	liu
恿	yuj
壬	yem
剽	piu
熨	toj
熨	wen
鎬	gou
鎬	hou
氯	luk
錮	gu
骰	sik
佚	yed
蜚	fri
燉	den
燉	dxn
椽	cvn
縝	cen
